images/carrots/carrot4.jpg	16	0.0 0.0 0.0 0.0 0.001 0.002 0.003 0.004 0.005 0.005 0.005 0.005 0.004 0.003 0.004 0.021 	0.0 0.0 0.0 0.0 0.0 0.001 0.002 0.006 0.005 0.007 0.008 0.008 0.008 0.007 0.006 0.005 	0.011 0.008 0.007 0.006 0.006 0.005 0.004 0.003 0.002 0.002 0.001 0.001 0.001 0.002 0.003 0.001 
images/carrots/carrot5.jpg	16	0.0 0.0 0.0 0.002 0.004 0.006 0.007 0.006 0.004 0.003 0.002 0.002 0.001 0.001 0.003 0.021 	0.0 0.0 0.0 0.0 0.001 0.003 0.009 0.008 0.008 0.009 0.007 0.004 0.003 0.002 0.003 0.004 	0.027 0.01 0.005 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.003 0.001 
images/carrots/carrot6.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.001 0.002 0.002 0.002 0.002 0.005 0.008 0.04 	0.0 0.0 0.0 0.001 0.001 0.001 0.003 0.016 0.008 0.012 0.004 0.003 0.002 0.003 0.004 0.004 	0.004 0.008 0.01 0.008 0.005 0.006 0.004 0.002 0.001 0.001 0.001 0.001 0.002 0.003 0.005 0.0 
images/carrots/carrot7.jpg	16	0.0 0.001 0.001 0.002 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.003 0.008 0.025 	0.0 0.0 0.0 0.0 0.001 0.001 0.003 0.006 0.013 0.011 0.007 0.005 0.004 0.003 0.004 0.003 	0.005 0.007 0.012 0.01 0.007 0.005 0.003 0.002 0.001 0.001 0.001 0.001 0.001 0.002 0.004 0.001 
images/carrots/carrot8.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.012 0.004 0.011 0.035 	0.0 0.0 0.0 0.0 0.0 0.004 0.004 0.004 0.006 0.006 0.004 0.004 0.013 0.005 0.006 0.006 	0.013 0.004 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.012 0.004 0.006 0.0 
images/carrots/carrot9.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.001 0.001 0.001 0.001 0.002 0.006 0.048 	0.0 0.0 0.0 0.0 0.0 0.002 0.012 0.011 0.012 0.011 0.004 0.002 0.001 0.001 0.002 0.003 	0.007 0.011 0.008 0.008 0.008 0.007 0.004 0.002 0.001 0.001 0.001 0.0 0.0 0.001 0.001 0.0 
images/carrots/carrot10.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.003 0.003 0.002 0.002 0.05 	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.015 0.025 0.006 0.002 0.003 0.005 0.004 0.002 	0.001 0.001 0.007 0.015 0.014 0.01 0.006 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0 
images/oranges/orange1.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.001 0.003 0.057 	0.0 0.0 0.0 0.0 0.0 0.001 0.002 0.01 0.012 0.009 0.008 0.009 0.005 0.002 0.002 0.001 	0.034 0.004 0.004 0.004 0.004 0.003 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.002 0.0 
images/oranges/orange2.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.004 0.026 0.031 	0.0 0.0 0.0 0.0 0.0 0.0 0.003 0.012 0.01 0.009 0.007 0.006 0.005 0.006 0.004 0.0 	0.011 0.014 0.01 0.006 0.004 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.003 0.0 
images/oranges/orange3.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.004 0.006 0.012 0.039 	0.0 0.0 0.0 0.0 0.0 0.001 0.003 0.004 0.004 0.006 0.009 0.013 0.012 0.007 0.004 0.001 	0.005 0.011 0.01 0.009 0.006 0.004 0.003 0.002 0.002 0.002 0.002 0.001 0.001 0.002 0.003 0.0 
images/oranges/orange4.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.001 0.011 0.017 0.018 0.014 	0.0 0.0 0.0 0.0 0.002 0.006 0.009 0.006 0.004 0.002 0.001 0.001 0.008 0.014 0.008 0.001 	0.025 0.002 0.0 0.001 0.001 0.0 0.0 0.0 0.0 0.001 0.001 0.001 0.007 0.014 0.007 0.002 
images/oranges/orange5.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.001 0.006 0.054 	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.007 0.022 0.015 0.008 0.004 0.004 0.001 	0.024 0.006 0.004 0.004 0.003 0.004 0.003 0.002 0.002 0.001 0.001 0.001 0.001 0.002 0.003 0.0 
images/oranges/orange6.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.001 0.001 0.0 0.0 0.0 0.001 0.005 0.053 	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.002 0.02 0.021 0.008 0.004 0.002 0.002 0.002 0.001 	0.037 0.006 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0 
images/oranges/orange7.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.004 0.005 0.011 0.009 0.016 0.017 	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.005 0.009 0.007 0.008 0.009 0.008 0.003 0.009 0.004 	0.0 0.003 0.008 0.009 0.005 0.002 0.002 0.001 0.002 0.003 0.003 0.004 0.005 0.003 0.008 0.005 
images/oranges/orange8.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.002 0.006 0.054 	0.0 0.0 0.0 0.0 0.001 0.004 0.006 0.009 0.015 0.015 0.008 0.003 0.001 0.0 0.0 0.0 	0.035 0.005 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.001 0.001 0.0 0.0 0.0 0.0 0.0 
images/oranges/orange9.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.009 0.052 	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.007 0.011 0.012 0.009 0.008 0.007 0.004 0.004 	0.021 0.012 0.009 0.006 0.004 0.002 0.001 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.004 0.0 
images/oranges/orange10.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.009 0.052 	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.007 0.011 0.012 0.009 0.008 0.007 0.004 0.004 	0.021 0.012 0.009 0.006 0.004 0.002 0.001 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.004 0.0 
images/pears/pear1.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.001 0.001 0.001 0.006 0.038 0.015 	0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.001 0.001 0.001 0.001 0.002 0.007 0.029 0.02 0.001 	0.0 0.0 0.001 0.003 0.008 0.015 0.011 0.008 0.007 0.004 0.001 0.001 0.001 0.001 0.004 0.0 
images/pears/pear2.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.001 0.005 0.012 0.017 0.011 0.006 0.006 0.001 	0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.001 0.002 0.005 0.015 0.017 0.009 0.006 0.006 0.001 	0.002 0.008 0.011 0.011 0.008 0.004 0.003 0.003 0.002 0.001 0.001 0.001 0.001 0.002 0.004 0.0 
images/pears/pear3.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.003 0.003 0.003 0.003 0.003 0.008 0.037 0.0 	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.002 0.003 0.003 0.004 0.003 0.005 0.04 0.0 	0.003 0.004 0.003 0.002 0.002 0.001 0.001 0.0 0.0 0.0 0.0 0.001 0.001 0.009 0.035 0.0 
images/pears/pear4.jpg	16	0.0 0.0 0.0 0.0 0.0 0.001 0.002 0.007 0.01 0.01 0.007 0.005 0.005 0.006 0.007 0.003 	0.0 0.0 0.0 0.001 0.001 0.001 0.007 0.012 0.011 0.007 0.006 0.006 0.006 0.003 0.001 0.0 	0.002 0.009 0.017 0.013 0.007 0.005 0.005 0.002 0.001 0.0 0.0 0.0 0.0 0.0 0.002 0.0 
images/pears/pear5.jpg	16	0.0 0.0 0.0 0.006 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.011 0.017 0.009 0.013 0.004 	0.0 0.0 0.0 0.006 0.0 0.0 0.0 0.0 0.0 0.001 0.003 0.017 0.011 0.008 0.013 0.002 	0.004 0.003 0.006 0.014 0.008 0.006 0.005 0.005 0.004 0.003 0.002 0.001 0.0 0.001 0.001 0.0 
images/pears/pear6.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.003 0.009 0.007 0.008 0.013 0.023 	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.002 0.006 0.007 0.006 0.008 0.016 0.016 	0.002 0.006 0.008 0.009 0.009 0.008 0.006 0.004 0.002 0.001 0.001 0.001 0.002 0.002 0.002 0.0 
images/pears/pear7.jpg	16	0.0 0.0 0.0 0.013 0.005 0.001 0.001 0.001 0.001 0.001 0.007 0.009 0.007 0.006 0.007 0.004 	0.0 0.0 0.0 0.012 0.001 0.002 0.005 0.002 0.002 0.008 0.008 0.007 0.005 0.005 0.003 0.002 	0.006 0.002 0.002 0.019 0.013 0.008 0.004 0.004 0.001 0.001 0.0 0.0 0.0 0.0 0.001 0.0 
images/pears/pear8.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.001 0.001 0.005 0.007 0.008 0.008 0.009 0.012 0.01 	0.0 0.0 0.0 0.0 0.0 0.001 0.001 0.002 0.008 0.008 0.008 0.008 0.008 0.01 0.009 0.001 	0.0 0.001 0.02 0.007 0.005 0.004 0.005 0.003 0.002 0.002 0.002 0.002 0.003 0.004 0.004 0.0 
images/pears/pear9.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.003 0.004 0.005 0.004 0.003 0.001 0.009 0.032 0.0 	0.0 0.0 0.0 0.0 0.0 0.001 0.001 0.002 0.003 0.004 0.005 0.004 0.002 0.007 0.034 0.0 	0.0 0.001 0.002 0.004 0.004 0.004 0.003 0.002 0.001 0.0 0.0 0.0 0.0 0.002 0.031 0.009 
images/pears/pear10.jpg	16	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001 0.003 0.006 0.008 0.043 	0.0 0.0 0.0 0.0 0.0 0.001 0.003 0.004 0.004 0.006 0.007 0.006 0.009 0.012 0.008 0.003 	0.021 0.01 0.009 0.007 0.005 0.003 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0 
images/pineapples/pineapple1.jpg	16	0.0 0.0 0.001 0.002 0.003 0.005 0.007 0.007 0.007 0.007 0.006 0.004 0.004 0.003 0.004 0.003 	0.0 0.0 0.001 0.002 0.004 0.005 0.006 0.006 0.007 0.007 0.007 0.006 0.004 0.002 0.003 0.002 	0.012 0.008 0.007 0.006 0.006 0.005 0.005 0.004 0.003 0.002 0.001 0.001 0.001 0.001 0.003 0.0 
images/pineapples/pineapple2.jpg	16	0.0 0.002 0.003 0.004 0.004 0.003 0.003 0.003 0.004 0.005 0.007 0.007 0.006 0.005 0.004 0.002 	0.0 0.0 0.001 0.002 0.004 0.005 0.007 0.008 0.007 0.007 0.006 0.006 0.004 0.001 0.002 0.002 	0.008 0.01 0.009 0.007 0.006 0.005 0.004 0.004 0.003 0.002 0.001 0.001 0.001 0.001 0.003 0.0 
images/pineapples/pineapple3.jpg	16	0.001 0.001 0.002 0.004 0.004 0.004 0.004 0.004 0.004 0.004 0.004 0.004 0.005 0.006 0.007 0.006 	0.0 0.001 0.002 0.003 0.004 0.006 0.006 0.007 0.007 0.007 0.006 0.004 0.003 0.002 0.003 0.001 	0.006 0.006 0.007 0.007 0.007 0.006 0.005 0.004 0.004 0.003 0.002 0.001 0.001 0.001 0.003 0.0 
images/pineapples/pineapple4.jpg	16	0.0 0.001 0.003 0.004 0.004 0.004 0.005 0.004 0.003 0.004 0.004 0.004 0.005 0.005 0.006 0.006 	0.0 0.001 0.002 0.003 0.003 0.005 0.007 0.007 0.007 0.007 0.006 0.005 0.004 0.003 0.003 0.001 	0.009 0.011 0.01 0.007 0.005 0.004 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.002 0.0 
images/pineapples/pineapple5.jpg	16	0.0 0.002 0.002 0.003 0.003 0.002 0.002 0.003 0.003 0.004 0.007 0.008 0.008 0.007 0.005 0.002 	0.0 0.001 0.002 0.002 0.003 0.005 0.007 0.01 0.012 0.009 0.004 0.002 0.001 0.001 0.002 0.001 	0.006 0.013 0.018 0.01 0.005 0.002 0.001 0.001 0.001 0.0 0.0 0.0 0.001 0.001 0.002 0.0 
images/pineapples/pineapple6.jpg	16	0.0 0.0 0.001 0.001 0.001 0.002 0.002 0.003 0.003 0.003 0.003 0.002 0.003 0.004 0.035 0.001 	0.0 0.0 0.001 0.001 0.002 0.003 0.003 0.004 0.004 0.003 0.002 0.001 0.001 0.002 0.034 0.001 	0.003 0.002 0.002 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.001 0.001 0.001 0.001 0.003 0.032 
images/pineapples/pineapple7.jpg	16	0.0 0.001 0.002 0.003 0.004 0.005 0.006 0.006 0.006 0.006 0.006 0.005 0.004 0.003 0.003 0.004 	0.0 0.001 0.002 0.003 0.004 0.005 0.005 0.005 0.005 0.006 0.006 0.007 0.006 0.004 0.002 0.002 	0.012 0.008 0.007 0.006 0.006 0.006 0.005 0.004 0.002 0.002 0.001 0.001 0.001 0.001 0.002 0.0 
images/pineapples/pineapple8.jpg	16	0.0 0.001 0.002 0.011 0.002 0.002 0.002 0.002 0.002 0.002 0.003 0.004 0.005 0.006 0.008 0.01 	0.0 0.001 0.002 0.011 0.004 0.005 0.005 0.006 0.006 0.005 0.005 0.004 0.004 0.003 0.002 0.001 	0.009 0.006 0.006 0.006 0.014 0.004 0.004 0.003 0.003 0.002 0.002 0.001 0.001 0.001 0.001 0.0 
images/pineapples/pineapple9.jpg	16	0.0 0.0 0.001 0.001 0.002 0.003 0.004 0.004 0.005 0.005 0.006 0.007 0.006 0.006 0.005 0.006 	0.001 0.001 0.002 0.002 0.003 0.003 0.004 0.005 0.005 0.006 0.006 0.006 0.006 0.005 0.005 0.004 	0.012 0.005 0.005 0.005 0.005 0.005 0.005 0.005 0.004 0.003 0.002 0.001 0.001 0.001 0.003 0.0 
images/pineapples/pineapple10.jpg	16	0.0 0.001 0.001 0.002 0.003 0.004 0.005 0.006 0.007 0.008 0.007 0.006 0.004 0.003 0.002 0.002 	0.0 0.001 0.001 0.002 0.003 0.004 0.006 0.007 0.008 0.008 0.008 0.006 0.004 0.002 0.002 0.001 	0.007 0.006 0.006 0.006 0.006 0.006 0.006 0.005 0.004 0.003 0.002 0.001 0.001 0.001 0.002 0.0 
